source_parser,parser,run,mrd,checkpoint,n_t,n_frontier,gotu_est,rho,blocks_seen,log_err_shallow,zc_rate_shallow,n_blocks_shallow,log_err_medium,zc_rate_medium,n_blocks_medium,log_err_deep,zc_rate_deep,n_blocks_deep
parserd,parserd,parserd_run_4,38.64,0.25,20506481,1215,9.753014181223977e-08,0.7303777425921737,4768,10.195396929944216,0.5833333333333334,36,4.157671884263344,0.8417721518987342,1738,13.482245674961856,0.024026512013256,8449
parserd,parserd,parserd_run_4,38.64,0.5,41012963,1217,4.876506971710384e-08,0.7262497172585388,4841,10.359743830858791,0.5714285714285714,35,4.429675475660619,0.8383480825958702,1695,13.194935167890684,0.0238660650676798,8422
parserd,parserd,parserd_run_4,38.64,0.75,61519445,1219,3.2510046213843446e-08,0.7235353992309432,4889,10.384465522112878,0.5714285714285714,35,4.594945746145509,0.8382877526753865,1682,13.076153016901436,0.0238464289972576,8387
parserd,parserd,parserd_run_4,38.64,1.0,82025927,1219,0.0,0.7235353992309432,4889,10.407911617544276,0.5714285714285714,35,4.708194639638714,0.8382877526753865,1682,12.974877247209896,0.0238464289972576,8387
parserd,parserd,parserd_run_8,38.64,0.1,7512492,1156,7.986697356882377e-07,0.7614793033250395,4218,9.649558872014511,0.6341463414634146,41,3.689885087345612,0.8441235059760956,2008,13.771122718650805,0.0240064323455088,8706
parserd,parserd,parserd_run_8,38.64,0.25,18781230,1215,1.0648929809176505e-07,0.7270979416421625,4826,10.304014217496244,0.5714285714285714,35,4.158860137890471,0.8421665695981363,1717,13.494055018261426,0.0244859146558896,8413
parserd,parserd,parserd_run_8,38.64,0.5,37562460,1221,0.0,0.7221216919249038,4914,10.46866713235399,0.5588235294117647,34,4.421331160033315,0.84,1675,13.26542264087523,0.024378585086042,8368
parserd,parserd,parserd_run_8,38.64,0.75,56343690,1222,0.0,0.7204252431576567,4944,10.48940073133969,0.5588235294117647,34,4.576736053467705,0.8388454600120264,1663,13.11192519100914,0.0244311377245508,8350
parserd,parserd,parserd_run_8,38.64,1.0,75124920,1222,0.0,0.7203121465731734,4946,10.50411257615744,0.5588235294117647,34,4.688652417753558,0.8388454600120264,1663,13.009109078694754,0.024436990896023,8348
parsere,parsere,parsere_run_4,53.75,0.1,6917628,1617,4.914979527664685e-06,0.8044146304901814,5219,16.809119851084542,0.3305785123966942,121,4.367122728232007,0.6815487949427104,2531,23.08274318284588,0.0136416342677852,14661
parsere,parsere,parsere_run_4,53.75,0.25,17294072,1720,1.6190518924634984e-06,0.7664143306850547,6233,13.795939505967937,0.4148936170212766,94,4.601160727697093,0.6776422764227642,2460,22.439280931276,0.0143738656987295,13775
parsere,parsere,parsere_run_4,53.75,0.5,34588144,1720,5.782328187369637e-07,0.7664143306850547,6233,13.809847717932255,0.4148936170212766,94,4.794958410530105,0.6776422764227642,2460,22.163603819689413,0.0143738656987295,13775
parsere,parsere,parsere_run_4,53.75,0.75,51882216,1720,2.1201870020355338e-07,0.7664143306850547,6233,13.81736363941323,0.4148936170212766,94,4.91571511274661,0.6776422764227642,2460,22.00240758275496,0.0143738656987295,13775
parsere,parsere,parsere_run_4,53.75,1.0,69176288,1720,1.5901402515266504e-07,0.7664143306850547,6233,13.822798337220364,0.4148936170212766,94,5.003549077391647,0.6776422764227642,2460,21.889882821909765,0.0143738656987295,13775
parsere,parsere,parsere_run_8,53.75,0.1,7263583,1603,3.992519945046405e-06,0.8028031779343426,5262,14.570724488577229,0.3603603603603603,111,4.3200033168815795,0.6799375487900078,2562,22.915047207816,0.0139840965176857,14588
parsere,parsere,parsere_run_8,53.75,0.25,18158959,1698,1.652077082171946e-06,0.7682506370858941,6184,14.476693297422996,0.3644859813084112,107,4.602711363263381,0.6788321167883211,2466,22.29712166684952,0.014786894752102,13796
parsere,parsere,parsere_run_8,53.75,0.5,36317919,1698,3.028807900584833e-07,0.7682506370858941,6184,14.45206708907303,0.3644859813084112,107,4.79455398251353,0.6788321167883211,2466,22.02098690287525,0.014786894752102,13796
parsere,parsere,parsere_run_8,53.75,0.75,54476879,1698,2.0192052485238738e-07,0.7682506370858941,6184,14.437191821675782,0.3644859813084112,107,4.915820209794264,0.6788321167883211,2466,21.859352960876393,0.014786894752102,13796
parsere,parsere,parsere_run_8,53.75,1.0,72635839,1698,2.7534616898966362e-08,0.7682506370858941,6184,14.426647900252853,0.3644859813084112,107,4.998506076982906,0.6788321167883211,2466,21.748764758128058,0.014786894752102,13796
parserf,parserf,parserf_run_4,75.93,0.1,9832676,603,2.237437702615239e-06,0.7154088050314465,2715,18.11089287631964,0.1923076923076923,442,3.925843834871253,0.6862068965517242,580,30.07070339359753,0.0,3475
parserf,parserf,parserf_run_4,75.93,0.25,24581691,652,2.440841030830629e-07,0.679874213836478,3054,18.358151562156685,0.1714975845410628,414,4.540713194090292,0.6911764705882353,476,30.163373479808737,0.0,3313
parserf,parserf,parserf_run_4,75.93,0.5,49163382,652,4.0680683847177155e-08,0.679874213836478,3054,18.16083463899075,0.1714975845410628,414,4.758347565570581,0.6911764705882353,476,29.869068403082988,0.0,3313
parserf,parserf,parserf_run_4,75.93,0.75,73745073,652,0.0,0.679874213836478,3054,18.047189441233925,0.1714975845410628,414,4.887651438153896,0.6911764705882353,476,29.698101450497543,0.0,3313
parserf,parserf,parserf_run_4,75.93,1.0,98326765,652,0.0,0.679874213836478,3054,17.967871880827033,0.1714975845410628,414,4.976717593357491,0.6911764705882353,476,29.576157960830507,0.0,3313
parserf,parserf,parserf_run_8,75.93,0.1,9814327,597,9.170267100331994e-07,0.7161425576519916,2708,18.549253974008863,0.189010989010989,455,3.909673981799736,0.6977928692699491,589,30.23889633713958,0.0,3451
parserf,parserf,parserf_run_8,75.93,0.25,24535817,649,3.6681069148828427e-07,0.6809224318658281,3044,19.38391923336559,0.1809045226130653,398,4.280705604814664,0.687007874015748,508,30.09535348920356,0.0,3301
parserf,parserf,parserf_run_8,75.93,0.5,49071635,649,0.0,0.6809224318658281,3044,19.192288222911166,0.1809045226130653,398,4.487441510127622,0.687007874015748,508,29.80042030068627,0.0,3301
parserf,parserf,parserf_run_8,75.93,0.75,73607452,649,0.0,0.6809224318658281,3044,19.08139283521499,0.1809045226130653,398,4.620644327414724,0.687007874015748,508,29.62893242459507,0.0,3301
parserf,parserf,parserf_run_8,75.93,1.0,98143270,649,0.0,0.6809224318658281,3044,19.00108238563191,0.1809045226130653,398,4.7108168529633465,0.687007874015748,508,29.506436310819023,0.0,3301
