source_parser,parser,run,mrd,checkpoint,n_t,n_frontier,gotu_est,rho,blocks_seen,log_err_shallow,zc_rate_shallow,n_blocks_shallow,log_err_medium,zc_rate_medium,n_blocks_medium,log_err_deep,zc_rate_deep,n_blocks_deep
parsera_b,parsera,parsera_run_19,35.82,0.75,28395050,197,2.113044351040058e-06,0.91264610793335,1405,6.3716347864279825,1.0,100,6.6639929086479555,0.7783727156326388,8591,5.574452450906888,0.1130014326647564,5584
parsera_b,parsera,parsera_run_19,35.82,1.0,37860067,197,1.9017398991924655e-06,0.9105322059189256,1439,6.515395720023657,1.0,96,6.776497562522521,0.777596075224857,8561,5.623066884856749,0.1130014326647564,5584
parsera_b,parsera,parsera_run_2,35.82,0.1,4527553,197,2.1645246339468582e-05,0.9206043272817708,1277,5.721855347526565,1.0,104,6.024712158286961,0.7815261044176707,8715,5.362593818296283,0.1130014326647564,5584
parsera_b,parsera,parsera_run_2,35.82,0.25,11318883,197,7.951314630604452e-06,0.9155060930116886,1359,6.08437625180224,1.0,96,6.368835771752259,0.7796551325078116,8641,5.4671865804311635,0.1130014326647564,5584
parsera_b,parsera,parsera_run_2,35.82,0.5,22637766,197,3.445569673261929e-06,0.9122730664013928,1411,6.344871431354927,1.0,94,6.603640915308172,0.7783727156326388,8591,5.555016871695033,0.1130014326647564,5584
parsera_b,parsera,parsera_run_2,35.82,0.75,33956649,197,2.6504382102014837e-06,0.9105322059189256,1439,6.555879053530837,1.0,90,6.759961705997176,0.7777518384498657,8567,5.614125294093646,0.1130014326647564,5584
parsera_b,parsera,parsera_run_2,35.82,1.0,45275532,197,1.943654687481088e-06,0.9090400397910968,1463,6.649603055584817,1.0,86,6.862052636240323,0.7772317772317773,8547,5.6610628391488,0.1130014326647564,5584
parsera_b,parsera,parsera_run_20,35.82,0.1,3740516,197,2.4060851497493927e-05,0.9215991047003234,1261,5.623860010846927,1.0,114,5.944954712826807,0.7816764132553606,8721,5.336904917869897,0.1130014326647564,5584
parsera_b,parsera,parsera_run_20,35.82,0.25,9351291,197,9.41046535713625e-06,0.9168739119621984,1337,6.007393891865303,1.0,100,6.29228591221832,0.7801131770412287,8659,5.440250206206418,0.1130014326647564,5584
parsera_b,parsera,parsera_run_20,35.82,0.5,18702582,197,4.063610040581562e-06,0.9131434966426262,1397,6.290058708280968,1.0,93,6.5426222767230175,0.7787590053451081,8606,5.524935841758383,0.1130014326647564,5584
parsera_b,parsera,parsera_run_20,35.82,0.75,28053873,197,2.3526163392840625e-06,0.91127828898284,1427,6.488898516554617,1.0,87,6.687444196091826,0.7781402936378466,8582,5.57531479220444,0.1130014326647564,5584
parsera_b,parsera,parsera_run_20,35.82,1.0,37405164,197,2.3526163392840625e-06,0.9089156926137776,1465,6.558766889107125,1.0,87,6.792735796581143,0.7771535580524345,8544,5.644964271004656,0.1130014326647564,5584
parsera_b,parsera,parsera_run_3,35.82,0.1,3683102,197,2.7151026498858844e-05,0.921101715991047,1269,5.6177031635419405,1.0,115,5.938404808963138,0.7814508723599632,8712,5.343664048709982,0.1130014326647564,5584
parsera_b,parsera,parsera_run_3,35.82,0.25,9207755,197,9.122744903616571e-06,0.9165008704302412,1343,5.9310614557658266,1.0,103,6.278527920466426,0.7798843930635838,8650,5.448644097368045,0.1130014326647564,5584
parsera_b,parsera,parsera_run_3,35.82,0.5,18415511,197,3.5839353032343223e-06,0.9133921909972644,1393,6.230426998541918,1.0,96,6.5253073057118245,0.77878471011967,8607,5.5174500861795295,0.1130014326647564,5584
parsera_b,parsera,parsera_run_3,35.82,0.75,27623266,197,2.389290245404001e-06,0.9117756776921164,1419,6.3800823463621965,1.0,96,6.663945217199983,0.7781144388765878,8581,5.5750370641386695,0.1130014326647564,5584
parsera_b,parsera,parsera_run_3,35.82,1.0,36831022,197,2.172082001960195e-06,0.9097861228550111,1451,6.54067030508675,1.0,90,6.785156779842,0.7774400935125657,8555,5.623417750322269,0.1130014326647564,5584
parsera_b,parsera,parsera_run_4,35.82,0.1,3444427,197,2.3225924079680016e-05,0.9219721462322804,1255,5.617962243880194,1.0,110,5.91381562594683,0.7819264689039056,8731,5.316549107013258,0.1130014326647564,5584
parsera_b,parsera,parsera_run_4,35.82,0.25,8611069,197,9.52262721388018e-06,0.9167495647848792,1339,5.912743665539583,1.0,107,6.248717275974646,0.7798843930635838,8650,5.432853347058995,0.1130014326647564,5584
parsera_b,parsera,parsera_run_4,35.82,0.5,17222138,197,4.412924806432279e-06,0.9133921909972644,1393,6.176632465489822,1.0,99,6.498232202594218,0.7787075778707578,8604,5.523693064882842,0.1130014326647564,5584
parsera_b,parsera,parsera_run_4,35.82,0.75,25833207,197,2.6322709371701313e-06,0.9115269833374784,1423,6.358481243594296,1.0,95,6.642415960559312,0.778036838423875,8578,5.574740515306123,0.1130014326647564,5584
parsera_b,parsera,parsera_run_4,35.82,1.0,34444277,197,2.264527137556117e-06,0.9100348172096492,1447,6.497511814203925,1.0,92,6.747023511760657,0.7774921117213976,8557,5.616174540975018,0.1130014326647564,5584
parsera_b,parsera,parsera_run_5,35.82,0.1,3754734,197,2.396974059946723e-05,0.9219721462322804,1255,5.624902136256913,1.0,113,5.943477196962784,0.7818515123739689,8728,5.324015232425192,0.1130014326647564,5584
parsera_b,parsera,parsera_run_5,35.82,0.25,9386837,197,7.883379673046416e-06,0.9176199950261128,1325,5.965018393419609,1.0,108,6.268509684149499,0.7802147062218631,8663,5.43085111163543,0.1130014326647564,5584
parsera_b,parsera,parsera_run_5,35.82,0.5,18773674,197,4.154754152010949e-06,0.9130191494653072,1399,6.251097515910597,1.0,96,6.538359629102737,0.7786303918149052,8601,5.538710771159125,0.1130014326647564,5584
parsera_b,parsera,parsera_run_5,35.82,0.75,28160511,197,2.7698361013406327e-06,0.9114026361601592,1425,6.437588906693391,1.0,92,6.6898604317734565,0.77806271127171,8579,5.585748629406892,0.1130014326647564,5584
parsera_b,parsera,parsera_run_5,35.82,1.0,37547349,197,2.0241109432253127e-06,0.9101591643869684,1445,6.569560138054223,1.0,90,6.789014470928359,0.777596075224857,8561,5.62332195964115,0.1130014326647564,5584
parsera_b,parsera,parsera_run_6,35.82,0.1,4117156,197,2.1373977570925173e-05,0.9218477990549616,1257,5.63715552079253,1.0,119,5.973776538715437,0.781651376146789,8720,5.351309691005133,0.1130014326647564,5584
